Imdb_id,Genre,Title,Description,Director,Release_date,Release_Year,Revenue,Runtime,Ratings,Votes
tt0431308,"Drama,Romance",P.S. I Love You,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,Richard LaGravenese,2007-11-15,2007,1.052576695E8,126.0,7.05,89129.0
tt0986264,"Drama,Family,Music",Taare Zameen Par,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",Aamir Khan,2007-12-21,2007,1.4815E7,165.0,8.1,51445.5
tt1060277,"Action,Horror,Sci-Fi",Cloverfield,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",Matt Reeves,2008-01-15,2008,1.25397013E8,85.0,6.7,158050.0
tt0462499,"Action,Thriller,War",Rambo,"When governments fail to act on behalf of captive missionaries, ex-Green Beret John James Rambo sets aside his peaceful existence along the Salween River in a war-torn region of Thailand to take action.  Although he's still haunted by violent memories of his time as a U.S. soldier during the Vietnam War, Rambo can hardly turn his back on the aid workers who so desperately need his help.",Sylvester Stallone,2008-01-24,2008,7.7982145E7,92.0,6.75,94043.0
tt0411477,"Action,Adventure,Fantasy",Hellboy II: The Golden Army,"In this continuation to the adventure of the demon superhero, an evil elf breaks an ancient pact between humans and creatures, as he declares war against humanity. He is on a mission to release The Golden Army, a deadly group of fighting machines that can destroy the human race. As Hell on Earth is ready to erupt, Hellboy and his crew set out to defeat the evil prince.",Guillermo del Toro,2008-07-11,2008,1.180690315E8,120.0,6.75,109243.5
tt0780536,"Comedy,Crime,Drama",In Bruges,"Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.",Martin McDonagh,2008-02-08,2008,2.11468915E7,107.0,7.65,161975.0
tt0770752,"Action,Adventure,Comedy",Fool's Gold,"Treasure hunter Ben Finn Finnegan has sunk his marriage to Tess and his trusty boat in his obsessive quest to find the legendary Queen's Dowry. When he finds a vital clue that may finally pinpoint the treasure's whereabouts, he drags Tess and her boss, billionaire Nigel Honeycutt, along on the hunt. But Finn is not the only one interested in the gold; his former mentor-turned-enemy Moe Fitch will stop at nothing to beat him to it.",Andy Tennant,2008-02-07,2008,9.07255205E7,112.0,5.550000000000001,31586.5
tt0489099,"Action,Adventure,Sci-Fi",Jumper,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",Doug Liman,2008-02-10,2008,1.51200593E8,88.0,6.0,127179.0
tt1023481,"Drama,Music,Romance",Step Up 2: The Streets,"When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets.",Jon M. Chu,2008-02-14,2008,1.0441335E8,98.0,6.35,35678.5
tt0467200,"Biography,Drama,History",The Other Boleyn Girl,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",Justin Chadwick,2008-02-28,2008,1.3405E7,115.0,6.550000000000001,44379.0
tt0808279,"Crime,Drama,Horror",Funny Games,"When Ann, husband George and son Georgie arrive at their holiday home they are visited by a pair of polite and seemingly pleasant young men. Armed with deceptively sweet smiles and some golf clubs, they proceed to terrorize and torture the tight-knit clan, giving them until the next day to survive.",Michael Haneke,2007-10-20,2007,4614436.0,111.5,6.4,37198.5
tt0468569,"Action,Crime,Drama",The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",Christopher Nolan,2008-07-16,2008,7.68939222E8,152.0,8.65,902092.5
tt1023111,"Action,Drama,Sport",Never Back Down,"Rebellious Jake Tyler is lured into an ultimate underground fight Scene at his new high school, after receiving threats to the safety of his friends and family Jake decides to seek the mentoring of a veteran fighter who trains him for one final no-holds-barred elimination fight with his nemesis and local martial arts champion Ryan McCarthy.",Jeff Wadlow,2008-03-04,2008,3.32387155E7,112.5,6.55,42297.0
tt0478087,"Crime,Drama,Thriller",21,"Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.",Robert Luketic,2008-03-27,2008,7.54915995E7,123.0,6.65,99900.5
tt0800039,"Comedy,Drama,Romance",Forgetting Sarah Marshall,"When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",Nicholas Stoller,2008-04-17,2008,8.40265575E7,111.0,6.800000000000001,113906.5
tt0371746,"Action,Adventure,Sci-Fi",Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",Jon Favreau,2008-04-30,2008,4.51737111E8,126.0,7.65,373335.0
tt0936501,"Action,Thriller",Taken,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",Pierre Morel,2008-02-18,2008,1.85915284E8,93.0,7.5,253702.5
tt0830558,"Crime,Drama,Horror",The Girl Next Door,"In a quiet suburban town in the summer of 1958, two recently orphaned sisters are placed in the care of their mentally unstable Aunt Ruth. But Ruth's depraved sense of discipline will soon lead to unspeakable acts of abuse and torture that involve her young sons, the neighborhood children, and one 12-year-old boy whose life will be changed forever.",Gregory Wilson,2007-07-19,2007,0,91.0,6.6,9780.0
tt0367882,"Action,Adventure,Fantasy",Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",Steven Spielberg,2008-05-21,2008,5.518230165E8,122.0,5.95,176959.5
tt1000774,"Comedy,Drama,Romance",Sex and the City,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,Michael Patrick King,2008-05-12,2008,2.83946393E8,145.0,5.75,51536.0
tt0482606,"Horror,Mystery,Thriller",The Strangers,"After returning from a wedding reception, a couple staying in an isolated vacation house receive a knock on the door in the mid-hours of the night. What ensues is a violent invasion by three strangers, their faces hidden behind masks. The couple find themselves in a violent struggle, in which they go beyond what either of them thought capable in order to survive.",Bryan Bertino,2008-05-29,2008,6.74605725E7,86.0,6.1,48613.5
tt0441773,"Animation,Action,Adventure",Kung Fu Panda,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the chosen one and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",Mark Osborne,2008-06-04,2008,4.2357228E8,91.0,7.25,166509.5
tt0960144,"Action,Comedy",You Don't Mess with the Zohan,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,Dennis Dugan,2008-06-05,2008,1.50808154E8,113.0,5.5,82106.0
tt0949731,"Sci-Fi,Thriller",The Happening,"When a deadly airborne virus threatens to wipe out the northeastern United States, teacher Elliott Moore (Mark Wahlberg) and his wife (Zooey Deschanel) flee from contaminated cities into the countryside in a fight to discover the truth. Is it terrorism, the accidental release of some toxic military bio weapon -- or something even more sinister? John Leguizamo and Betty Buckley co-star in this thriller from writer-director M. Night Shyamalan.",M. Night Shyamalan,2008-06-11,2008,1.139568995E8,91.0,4.95,85932.5
tt0800080,"Action,Adventure,Sci-Fi",The Incredible Hulk,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",Louis Leterrier,2008-06-12,2008,1.49116037E8,113.0,6.449999999999999,172720.5
